Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,9.48000390129e-05
US National,Season onset,Bin,week,41,42,9.48000385768e-05
US National,Season onset,Bin,week,42,43,9.48000420465e-05
US National,Season onset,Bin,week,43,44,9.48000707709e-05
US National,Season onset,Bin,week,44,45,9.4800407311e-05
US National,Season onset,Bin,week,45,46,9.4813025196e-05
US National,Season onset,Bin,week,46,47,9.50180776773e-05
US National,Season onset,Bin,week,47,48,9.85256790682e-05
US National,Season onset,Bin,week,48,49,0.000100924120019
US National,Season onset,Bin,week,49,50,0.0852252337942
US National,Season onset,Bin,week,50,51,0.782859912741
US National,Season onset,Bin,week,51,52,0.128454050936
US National,Season onset,Bin,week,52,53,9.48000375909e-05
US National,Season onset,Bin,week,1,2,9.48000375909e-05
US National,Season onset,Bin,week,2,3,9.48000375909e-05
US National,Season onset,Bin,week,3,4,9.48000375909e-05
US National,Season onset,Bin,week,4,5,9.48000375909e-05
US National,Season onset,Bin,week,5,6,9.48000375909e-05
US National,Season onset,Bin,week,6,7,9.48000375909e-05
US National,Season onset,Bin,week,7,8,9.48000375909e-05
US National,Season onset,Bin,week,8,9,9.48000375909e-05
US National,Season onset,Bin,week,9,10,9.48000375909e-05
US National,Season onset,Bin,week,10,11,9.48000375909e-05
US National,Season onset,Bin,week,11,12,0.000568800225545
US National,Season onset,Bin,week,12,13,0.0002085600827
US National,Season onset,Bin,week,13,14,0.000113760045109
US National,Season onset,Bin,week,14,15,9.48000375909e-05
US National,Season onset,Bin,week,15,16,9.48000375909e-05
US National,Season onset,Bin,week,16,17,9.48000375909e-05
US National,Season onset,Bin,week,17,18,9.48000375909e-05
US National,Season onset,Bin,week,18,19,9.48000375909e-05
US National,Season onset,Bin,week,19,20,9.48000375909e-05
US National,Season onset,Bin,week,20,21,9.48000375909e-05
US National,Season onset,Bin,week,none,none,0.0
HHS Region 1,Season onset,Point,week,NA,NA,52
HHS Region 1,Season onset,Bin,week,40,41,0.00012791685315
HHS Region 1,Season onset,Bin,week,41,42,0.000127917277272
HHS Region 1,Season onset,Bin,week,42,43,0.000127917410567
HHS Region 1,Season onset,Bin,week,43,44,0.000127917156094
HHS Region 1,Season onset,Bin,week,44,45,0.000128067901197
HHS Region 1,Season onset,Bin,week,45,46,0.000128078807193
HHS Region 1,Season onset,Bin,week,46,47,0.000128105466295
HHS Region 1,Season onset,Bin,week,47,48,0.000128158784498
HHS Region 1,Season onset,Bin,week,48,49,0.000128248456022
HHS Region 1,Season onset,Bin,week,49,50,0.000128442340398
HHS Region 1,Season onset,Bin,week,50,51,0.000135404001284
HHS Region 1,Season onset,Bin,week,51,52,0.0956159705349
HHS Region 1,Season onset,Bin,week,52,53,0.805587972892
HHS Region 1,Season onset,Bin,week,1,2,0.0940406599776
HHS Region 1,Season onset,Bin,week,2,3,0.00012791521725
HHS Region 1,Season onset,Bin,week,3,4,0.00012791521725
HHS Region 1,Season onset,Bin,week,4,5,0.00012791521725
