Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,50
US National,Season onset,Bin,week,40,41,8.87328761593e-05
US National,Season onset,Bin,week,41,42,8.87328838436e-05
US National,Season onset,Bin,week,42,43,8.87328791408e-05
US National,Season onset,Bin,week,43,44,8.87328915634e-05
US National,Season onset,Bin,week,44,45,8.87333094952e-05
US National,Season onset,Bin,week,45,46,8.8744321245e-05
US National,Season onset,Bin,week,46,47,8.89653548358e-05
US National,Season onset,Bin,week,47,48,0.000123604894463
US National,Season onset,Bin,week,48,49,0.000144723318642
US National,Season onset,Bin,week,49,50,0.0830539707231
US National,Season onset,Bin,week,50,51,0.771963011316
US National,Season onset,Bin,week,51,52,0.124137291711
US National,Season onset,Bin,week,52,53,8.87328747041e-05
US National,Season onset,Bin,week,1,2,8.87328747041e-05
US National,Season onset,Bin,week,2,3,8.87328747041e-05
US National,Season onset,Bin,week,3,4,0.00328311636405
US National,Season onset,Bin,week,4,5,0.00346945540093
US National,Season onset,Bin,week,5,6,0.00322987663923
US National,Season onset,Bin,week,6,7,0.00236029446713
US National,Season onset,Bin,week,7,8,0.00176578420661
US National,Season onset,Bin,week,8,9,0.00143747257021
US National,Season onset,Bin,week,9,10,0.00155282530732
US National,Season onset,Bin,week,10,11,0.0011091609338
US National,Season onset,Bin,week,11,12,0.000532397248225
US National,Season onset,Bin,week,12,13,0.00021295889929
US National,Season onset,Bin,week,13,14,0.000106479449645
US National,Season onset,Bin,week,14,15,9.76061621745e-05
US National,Season onset,Bin,week,15,16,8.87328747041e-05
US National,Season onset,Bin,week,16,17,8.87328747041e-05
US National,Season onset,Bin,week,17,18,8.87328747041e-05
US National,Season onset,Bin,week,18,19,8.87328747041e-05
US National,Season onset,Bin,week,19,20,8.87328747041e-05
US National,Season onset,Bin,week,20,21,8.87328747041e-05
US National,Season onset,Bin,week,none,none,0.0
HHS Region 1,Season onset,Point,week,NA,NA,52
HHS Region 1,Season onset,Bin,week,40,41,5.14592104222e-05
HHS Region 1,Season onset,Bin,week,41,42,5.14593225429e-05
HHS Region 1,Season onset,Bin,week,42,43,5.14593030436e-05
HHS Region 1,Season onset,Bin,week,43,44,5.14592396711e-05
HHS Region 1,Season onset,Bin,week,44,45,5.15184783896e-05
HHS Region 1,Season onset,Bin,week,45,46,5.15272530517e-05
HHS Region 1,Season onset,Bin,week,46,47,5.15287154954e-05
HHS Region 1,Season onset,Bin,week,47,48,5.15672265122e-05
HHS Region 1,Season onset,Bin,week,48,49,5.16096373789e-05
HHS Region 1,Season onset,Bin,week,49,50,5.36765577764e-05
HHS Region 1,Season onset,Bin,week,50,51,8.11948729746e-05
HHS Region 1,Season onset,Bin,week,51,52,0.0346138774297
HHS Region 1,Season onset,Bin,week,52,53,0.724990187976
HHS Region 1,Season onset,Bin,week,1,2,0.0364175579653
HHS Region 1,Season onset,Bin,week,2,3,5.14585181989e-05
HHS Region 1,Season onset,Bin,week,3,4,0.0326639525264
HHS Region 1,Season onset,Bin,week,4,5,0.0331026856296
HHS Region 1,Season onset,Bin,week,5,6,0.0364175579653
HHS Region 1,Season onset,Bin,week,6,7,0.0356863361265
HHS Region 1,Season onset,Bin,week,7,8,0.0261804522228
HHS Region 1,Season onset,Bin,week,8,9,0.0188682338353
HHS Region 1,Season onset,Bin,week,9,10,0.0114585192027
HHS Region 1,Season onset,Bin,week,10,11,0.00521875951202
HHS Region 1,Season onset,Bin,week,11,12,0.00214762778928
HHS Region 1,Season onset,Bin,week,12,13,0.00083142847953
HHS Region 1,Season onset,Bin,week,13,14,0.000343947253698
HHS Region 1,Season onset,Bin,week,14,15,0.000100206640782
HHS Region 1,Season onset,Bin,week,15,16,5.14585181989e-05
HHS Region 1,Season onset,Bin,week,16,17,5.14585181989e-05
HHS Region 1,Season onset,Bin,week,17,18,5.14585181989e-05
HHS Region 1,Season onset,Bin,week,18,19,5.14585181989e-05
HHS Region 1,Season onset,Bin,week,19,20,5.14585181989e-05
HHS Region 1,Season onset,Bin,week,20,21,5.14585181989e-05
HHS Region 1,Season onset,Bin,week,none,none,0.0
HHS Region 2,Season onset,Point,week,NA,NA,47
HHS Region 2,Season onset,Bin,week,40,41,0.000151286840245
HHS Region 2,Season onset,Bin,week,41,42,0.000151286840757
HHS Region 2,Season onset,Bin,week,42,43,0.000151286840791
HHS Region 2,Season onset,Bin,week,43,44,0.000151286898719
HHS Region 2,Season onset,Bin,week,44,45,0.000151293229591
HHS Region 2,Season onset,Bin,week,45,46,0.000151910884919
HHS Region 2,Season onset,Bin,week,46,47,0.0572764179975
HHS Region 2,Season onset,Bin,week,47,48,0.835857587903
HHS Region 2,Season onset,Bin,week,48,49,0.0658045773883
HHS Region 2,Season onset,Bin,week,49,50,0.00015128684024
HHS Region 2,Season onset,Bin,week,50,51,0.00015128684024
HHS Region 2,Season onset,Bin,week,51,52,0.00015128684024
HHS Region 2,Season onset,Bin,week,52,53,0.00015128684024
HHS Region 2,Season onset,Bin,week,1,2,0.00015128684024
HHS Region 2,Season onset,Bin,week,2,3,0.00015128684024
HHS Region 2,Season onset,Bin,week,3,4,0.00612099841378
HHS Region 2,Season onset,Bin,week,4,5,0.00575550586846
HHS Region 2,Season onset,Bin,week,5,6,0.00570135882471
HHS Region 2,Season onset,Bin,week,6,7,0.00514635162627
HHS Region 2,Season onset,Bin,week,7,8,0.00460488118876
HHS Region 2,Season onset,Bin,week,8,9,0.00365730792311
HHS Region 2,Season onset,Bin,week,9,10,0.00256083028716
HHS Region 2,Season onset,Bin,week,10,11,0.00189752900121
HHS Region 2,Season onset,Bin,week,11,12,0.00115300714963
HHS Region 2,Season onset,Bin,week,12,13,0.000746904321501
HHS Region 2,Season onset,Bin,week,13,14,0.000489705863684
HHS Region 2,Season onset,Bin,week,14,15,0.000381411776182
HHS Region 2,Season onset,Bin,week,15,16,0.000246044166804
HHS Region 2,Season onset,Bin,week,16,17,0.000164823601178
HHS Region 2,Season onset,Bin,week,17,18,0.000164823601178
HHS Region 2,Season onset,Bin,week,18,19,0.00015128684024
HHS Region 2,Season onset,Bin,week,19,20,0.00015128684024
HHS Region 2,Season onset,Bin,week,20,21,0.00015128684024
HHS Region 2,Season onset,Bin,week,none,none,0.0
HHS Region 3,Season onset,Point,week,NA,NA,51
HHS Region 3,Season onset,Bin,week,40,41,0.000153031678955
HHS Region 3,Season onset,Bin,week,41,42,0.000153031679121
