Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,49
US National,Season onset,Bin,week,40,41,0.0068013560654
US National,Season onset,Bin,week,41,42,0.00503667989708
US National,Season onset,Bin,week,42,43,0.00209555294988
US National,Season onset,Bin,week,43,44,0.00077204582364
US National,Season onset,Bin,week,44,45,0.001838204342
US National,Season onset,Bin,week,45,46,0.00547784893916
US National,Season onset,Bin,week,46,47,0.0421609518487
US National,Season onset,Bin,week,47,48,0.152195172596
US National,Season onset,Bin,week,48,49,0.0680180899895
US National,Season onset,Bin,week,49,50,0.169610497
US National,Season onset,Bin,week,50,51,0.113604175341
US National,Season onset,Bin,week,51,52,0.14125725383
US National,Season onset,Bin,week,52,53,0.0668604624231
US National,Season onset,Bin,week,1,2,0.0378187308464
US National,Season onset,Bin,week,2,3,0.0265875964294
US National,Season onset,Bin,week,3,4,0.0270028247318
US National,Season onset,Bin,week,4,5,0.0258559175732
US National,Season onset,Bin,week,5,6,0.0244534705996
US National,Season onset,Bin,week,6,7,0.0243564134104
US National,Season onset,Bin,week,7,8,0.0169053918136
US National,Season onset,Bin,week,8,9,0.011214222937
US National,Season onset,Bin,week,9,10,0.00827552241951
US National,Season onset,Bin,week,10,11,0.00609077979496
US National,Season onset,Bin,week,11,12,0.00430500104079
US National,Season onset,Bin,week,12,13,0.0020352745531
US National,Season onset,Bin,week,13,14,0.00137472685203
US National,Season onset,Bin,week,14,15,0.00151937147529
US National,Season onset,Bin,week,15,16,0.00235107805905
US National,Season onset,Bin,week,16,17,0.00227875574742
US National,Season onset,Bin,week,17,18,0.00173633841018
US National,Season onset,Bin,week,18,19,3.676408684e-05
US National,Season onset,Bin,week,19,20,3.676408684e-05
US National,Season onset,Bin,week,20,21,3.676408684e-05
US National,Season onset,Bin,week,none,none,0.0
HHS Region 1,Season onset,Point,week,NA,NA,46
HHS Region 1,Season onset,Bin,week,40,41,0.00491247641335
HHS Region 1,Season onset,Bin,week,41,42,0.00599209869572
HHS Region 1,Season onset,Bin,week,42,43,0.00595727217048
HHS Region 1,Season onset,Bin,week,43,44,0.00487764988811
HHS Region 1,Season onset,Bin,week,44,45,0.00553935386763
HHS Region 1,Season onset,Bin,week,45,46,0.00425077243383
HHS Region 1,Season onset,Bin,week,46,47,0.131304254663
HHS Region 1,Season onset,Bin,week,47,48,0.0734781440422
HHS Region 1,Season onset,Bin,week,48,49,0.0491298095971
HHS Region 1,Season onset,Bin,week,49,50,0.0793524808994
HHS Region 1,Season onset,Bin,week,50,51,0.0813177255507
HHS Region 1,Season onset,Bin,week,51,52,0.0971549424782
HHS Region 1,Season onset,Bin,week,52,53,0.062964019302
HHS Region 1,Season onset,Bin,week,1,2,0.0529724039577
HHS Region 1,Season onset,Bin,week,2,3,0.0662065632033
HHS Region 1,Season onset,Bin,week,3,4,0.057919838131
HHS Region 1,Season onset,Bin,week,4,5,0.0402436635563
HHS Region 1,Season onset,Bin,week,5,6,0.0369444379082
HHS Region 1,Season onset,Bin,week,6,7,0.0346211756301
HHS Region 1,Season onset,Bin,week,7,8,0.0264235605638
HHS Region 1,Season onset,Bin,week,8,9,0.02080717982
HHS Region 1,Season onset,Bin,week,9,10,0.0146295191485
HHS Region 1,Season onset,Bin,week,10,11,0.0116166223493
HHS Region 1,Season onset,Bin,week,11,12,0.00737061079894
HHS Region 1,Season onset,Bin,week,12,13,0.00613831671127
HHS Region 1,Season onset,Bin,week,13,14,0.00500442687914
HHS Region 1,Season onset,Bin,week,14,15,0.00436053852841
HHS Region 1,Season onset,Bin,week,15,16,0.00317238114653
HHS Region 1,Season onset,Bin,week,16,17,0.00295613161091
HHS Region 1,Season onset,Bin,week,17,18,0.00227134141478
HHS Region 1,Season onset,Bin,week,18,19,3.67628800411e-05
HHS Region 1,Season onset,Bin,week,19,20,3.67628800411e-05
HHS Region 1,Season onset,Bin,week,20,21,3.67628800411e-05
HHS Region 1,Season onset,Bin,week,none,none,0.0
HHS Region 2,Season onset,Point,week,NA,NA,46
HHS Region 2,Season onset,Bin,week,40,41,0.0142878832445
HHS Region 2,Season onset,Bin,week,41,42,0.0167519047138
HHS Region 2,Season onset,Bin,week,42,43,0.0189235846529
HHS Region 2,Season onset,Bin,week,43,44,0.0188400585014
HHS Region 2,Season onset,Bin,week,44,45,0.0187147692741
HHS Region 2,Season onset,Bin,week,45,46,0.0190488738801
HHS Region 2,Season onset,Bin,week,46,47,0.165757775698
