Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,49
US National,Season onset,Bin,week,40,41,4.50753932503e-05
US National,Season onset,Bin,week,41,42,4.50753977173e-05
US National,Season onset,Bin,week,42,43,4.50753950128e-05
US National,Season onset,Bin,week,43,44,4.50754038926e-05
US National,Season onset,Bin,week,44,45,4.50756495535e-05
US National,Season onset,Bin,week,45,46,4.50820637819e-05
US National,Season onset,Bin,week,46,47,4.51844750739e-05
US National,Season onset,Bin,week,47,48,4.69054535643e-05
US National,Season onset,Bin,week,48,49,0.0303357392358
US National,Season onset,Bin,week,49,50,0.288246299207
US National,Season onset,Bin,week,50,51,0.213427519858
US National,Season onset,Bin,week,51,52,0.0999670775204
US National,Season onset,Bin,week,52,53,0.0698807235478
US National,Season onset,Bin,week,1,2,0.0472678691677
US National,Season onset,Bin,week,2,3,0.0306977138472
US National,Season onset,Bin,week,3,4,0.0320930910544
US National,Season onset,Bin,week,4,5,0.0343702312406
US National,Season onset,Bin,week,5,6,0.0333012095749
US National,Season onset,Bin,week,6,7,0.0228760553728
US National,Season onset,Bin,week,7,8,0.0142715060408
US National,Season onset,Bin,week,8,9,0.0184015387323
US National,Season onset,Bin,week,9,10,0.0162928923414
US National,Season onset,Bin,week,10,11,0.0187155965075
US National,Season onset,Bin,week,11,12,0.0115204371176
US National,Season onset,Bin,week,12,13,0.00526583458741
US National,Season onset,Bin,week,13,14,0.00200355213996
US National,Season onset,Bin,week,14,15,0.00312994696451
US National,Season onset,Bin,week,15,16,0.0026223098704
US National,Season onset,Bin,week,16,17,0.00234896681973
US National,Season onset,Bin,week,17,18,0.00246611384145
US National,Season onset,Bin,week,18,19,4.50753926238e-05
US National,Season onset,Bin,week,19,20,4.50753926238e-05
US National,Season onset,Bin,week,20,21,4.50753926238e-05
US National,Season onset,Bin,week,none,none,0.0
HHS Region 1,Season onset,Point,week,NA,NA,51
HHS Region 1,Season onset,Bin,week,40,41,4.51821650127e-05
HHS Region 1,Season onset,Bin,week,41,42,4.5182267737e-05
HHS Region 1,Season onset,Bin,week,42,43,4.51822506163e-05
HHS Region 1,Season onset,Bin,week,43,44,4.51822463361e-05
HHS Region 1,Season onset,Bin,week,44,45,4.52453361634e-05
HHS Region 1,Season onset,Bin,week,45,46,4.52320676108e-05
HHS Region 1,Season onset,Bin,week,46,47,4.51881101803e-05
HHS Region 1,Season onset,Bin,week,47,48,4.51898650534e-05
HHS Region 1,Season onset,Bin,week,48,49,0.0145977875795
HHS Region 1,Season onset,Bin,week,49,50,0.0798300762736
HHS Region 1,Season onset,Bin,week,50,51,0.0958803037816
HHS Region 1,Season onset,Bin,week,51,52,0.134884994298
HHS Region 1,Season onset,Bin,week,52,53,0.0841014698283
HHS Region 1,Season onset,Bin,week,1,2,0.0829944659567
HHS Region 1,Season onset,Bin,week,2,3,0.0998118983792
HHS Region 1,Season onset,Bin,week,3,4,0.0921069807113
HHS Region 1,Season onset,Bin,week,4,5,0.063373950165
HHS Region 1,Season onset,Bin,week,5,6,0.0636047756735
HHS Region 1,Season onset,Bin,week,6,7,0.0509430960884
HHS Region 1,Season onset,Bin,week,7,8,0.0352363205687
HHS Region 1,Season onset,Bin,week,8,9,0.0239606737229
HHS Region 1,Season onset,Bin,week,9,10,0.019134662533
HHS Region 1,Season onset,Bin,week,10,11,0.0136204397155
