Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,49
US National,Season onset,Bin,week,40,41,0.0
US National,Season onset,Bin,week,41,42,0.0
US National,Season onset,Bin,week,42,43,0.0
US National,Season onset,Bin,week,43,44,0.0
US National,Season onset,Bin,week,44,45,0.0
US National,Season onset,Bin,week,45,46,0.0
US National,Season onset,Bin,week,46,47,0.0
US National,Season onset,Bin,week,47,48,0.0332152793765
US National,Season onset,Bin,week,48,49,0.118012724013
US National,Season onset,Bin,week,49,50,0.477767984882
US National,Season onset,Bin,week,50,51,0.303916889728
US National,Season onset,Bin,week,51,52,0.0454848561951
US National,Season onset,Bin,week,52,53,0.0126621713106
US National,Season onset,Bin,week,1,2,0.000836927928981
US National,Season onset,Bin,week,2,3,0.00262620721516
US National,Season onset,Bin,week,3,4,0.00124323858904
US National,Season onset,Bin,week,4,5,0.00139810318209
US National,Season onset,Bin,week,5,6,0.00100316222841
US National,Season onset,Bin,week,6,7,0.000807046848775
US National,Season onset,Bin,week,7,8,0.000606682710081
US National,Season onset,Bin,week,8,9,0.000239971629742
US National,Season onset,Bin,week,9,10,0.000157945489628
US National,Season onset,Bin,week,10,11,1.88884803936e-05
US National,Season onset,Bin,week,11,12,7.64761562069e-07
US National,Season onset,Bin,week,12,13,9.79497567183e-07
US National,Season onset,Bin,week,13,14,1.10758571058e-07
US National,Season onset,Bin,week,14,15,8.47642125446e-09
US National,Season onset,Bin,week,15,16,2.71245480143e-08
US National,Season onset,Bin,week,16,17,1.29971792568e-08
US National,Season onset,Bin,week,17,18,1.65761126754e-08
US National,Season onset,Bin,week,18,19,0.0
US National,Season onset,Bin,week,19,20,0.0
US National,Season onset,Bin,week,20,21,0.0
US National,Season onset,Bin,week,none,none,0.0
HHS Region 1,Season onset,Point,week,NA,NA,51
HHS Region 1,Season onset,Bin,week,40,41,0.0
HHS Region 1,Season onset,Bin,week,41,42,0.0
HHS Region 1,Season onset,Bin,week,42,43,0.0
HHS Region 1,Season onset,Bin,week,43,44,0.0
HHS Region 1,Season onset,Bin,week,44,45,0.0
HHS Region 1,Season onset,Bin,week,45,46,0.0
HHS Region 1,Season onset,Bin,week,46,47,0.0
HHS Region 1,Season onset,Bin,week,47,48,0.0691920891028
HHS Region 1,Season onset,Bin,week,48,49,0.050418456459
HHS Region 1,Season onset,Bin,week,49,50,0.103885592011
HHS Region 1,Season onset,Bin,week,50,51,0.156773217224
HHS Region 1,Season onset,Bin,week,51,52,0.236025328596
HHS Region 1,Season onset,Bin,week,52,53,0.0872993887955
HHS Region 1,Season onset,Bin,week,1,2,0.0661347405841
HHS Region 1,Season onset,Bin,week,2,3,0.110846308053
HHS Region 1,Season onset,Bin,week,3,4,0.0754917082327
HHS Region 1,Season onset,Bin,week,4,5,0.0236375796885
HHS Region 1,Season onset,Bin,week,5,6,0.0114243189817
HHS Region 1,Season onset,Bin,week,6,7,0.00407106880838
HHS Region 1,Season onset,Bin,week,7,8,0.00231602840129
HHS Region 1,Season onset,Bin,week,8,9,0.000906447462478
HHS Region 1,Season onset,Bin,week,9,10,0.00111408184878
HHS Region 1,Season onset,Bin,week,10,11,0.000341409300747
HHS Region 1,Season onset,Bin,week,11,12,9.50306254477e-05
HHS Region 1,Season onset,Bin,week,12,13,1.63029457708e-05
HHS Region 1,Season onset,Bin,week,13,14,8.99991059722e-06
HHS Region 1,Season onset,Bin,week,14,15,4.69629972034e-07
HHS Region 1,Season onset,Bin,week,15,16,7.00613478092e-07
HHS Region 1,Season onset,Bin,week,16,17,6.48067467235e-07
HHS Region 1,Season onset,Bin,week,17,18,8.46574619361e-08
HHS Region 1,Season onset,Bin,week,18,19,0.0
HHS Region 1,Season onset,Bin,week,19,20,0.0
HHS Region 1,Season onset,Bin,week,20,21,0.0
HHS Region 1,Season onset,Bin,week,none,none,0.0
HHS Region 2,Season onset,Point,week,NA,NA,47
HHS Region 2,Season onset,Bin,week,40,41,0.0
HHS Region 2,Season onset,Bin,week,41,42,0.0
HHS Region 2,Season onset,Bin,week,42,43,0.0
HHS Region 2,Season onset,Bin,week,43,44,0.0
HHS Region 2,Season onset,Bin,week,44,45,0.0
HHS Region 2,Season onset,Bin,week,45,46,0.0
HHS Region 2,Season onset,Bin,week,46,47,0.0
HHS Region 2,Season onset,Bin,week,47,48,0.776974934489
HHS Region 2,Season onset,Bin,week,48,49,0.0265586380388
HHS Region 2,Season onset,Bin,week,49,50,0.0690735525574
HHS Region 2,Season onset,Bin,week,50,51,0.048895844054
HHS Region 2,Season onset,Bin,week,51,52,0.0421382695245
HHS Region 2,Season onset,Bin,week,52,53,0.00706490685782
HHS Region 2,Season onset,Bin,week,1,2,0.00483408039572
HHS Region 2,Season onset,Bin,week,2,3,0.0107067376319
HHS Region 2,Season onset,Bin,week,3,4,0.00432000400953
HHS Region 2,Season onset,Bin,week,4,5,0.00360354196626
HHS Region 2,Season onset,Bin,week,5,6,0.00202783169033
HHS Region 2,Season onset,Bin,week,6,7,0.00172226266335
HHS Region 2,Season onset,Bin,week,7,8,0.000640616885402
HHS Region 2,Season onset,Bin,week,8,9,0.000509723350482
HHS Region 2,Season onset,Bin,week,9,10,0.000493653715526
HHS Region 2,Season onset,Bin,week,10,11,0.000395242580332
HHS Region 2,Season onset,Bin,week,11,12,2.71311008852e-05
HHS Region 2,Season onset,Bin,week,12,13,6.66975145188e-06
HHS Region 2,Season onset,Bin,week,13,14,2.74171701928e-06
HHS Region 2,Season onset,Bin,week,14,15,1.40064463009e-06
HHS Region 2,Season onset,Bin,week,15,16,1.26386179112e-06
HHS Region 2,Season onset,Bin,week,16,17,6.3049644587e-07
HHS Region 2,Season onset,Bin,week,17,18,3.22017124683e-07
HHS Region 2,Season onset,Bin,week,18,19,0.0
HHS Region 2,Season onset,Bin,week,19,20,0.0
HHS Region 2,Season onset,Bin,week,20,21,0.0
HHS Region 2,Season onset,Bin,week,none,none,0.0
HHS Region 3,Season onset,Point,week,NA,NA,50
HHS Region 3,Season onset,Bin,week,40,41,0.0
HHS Region 3,Season onset,Bin,week,41,42,0.0
HHS Region 3,Season onset,Bin,week,42,43,0.0
HHS Region 3,Season onset,Bin,week,43,44,0.0
HHS Region 3,Season onset,Bin,week,44,45,0.0
HHS Region 3,Season onset,Bin,week,45,46,0.0
HHS Region 3,Season onset,Bin,week,46,47,0.0
HHS Region 3,Season onset,Bin,week,47,48,0.0860208466524
HHS Region 3,Season onset,Bin,week,48,49,0.0694187034316
HHS Region 3,Season onset,Bin,week,49,50,0.293090938652
HHS Region 3,Season onset,Bin,week,50,51,0.337975359413
HHS Region 3,Season onset,Bin,week,51,52,0.171802987269
HHS Region 3,Season onset,Bin,week,52,53,0.00917299050465
HHS Region 3,Season onset,Bin,week,1,2,0.00282684848718
HHS Region 3,Season onset,Bin,week,2,3,0.0134745058556
HHS Region 3,Season onset,Bin,week,3,4,0.00955620520255
HHS Region 3,Season onset,Bin,week,4,5,0.00318749757592
HHS Region 3,Season onset,Bin,week,5,6,0.00134003487615
HHS Region 3,Season onset,Bin,week,6,7,0.00070390919317
HHS Region 3,Season onset,Bin,week,7,8,0.000720067287835
HHS Region 3,Season onset,Bin,week,8,9,0.000253339727131
HHS Region 3,Season onset,Bin,week,9,10,0.000353025886444
HHS Region 3,Season onset,Bin,week,10,11,7.06224224777e-05
HHS Region 3,Season onset,Bin,week,11,12,1.12620963482e-05
