Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,NA,NA,49
US National,Season onset,Bin,week,40,41,0.0
US National,Season onset,Bin,week,41,42,0.0
US National,Season onset,Bin,week,42,43,0.0
US National,Season onset,Bin,week,43,44,0.0
US National,Season onset,Bin,week,44,45,0.0
US National,Season onset,Bin,week,45,46,0.0
US National,Season onset,Bin,week,46,47,0.0
US National,Season onset,Bin,week,47,48,0.0
US National,Season onset,Bin,week,48,49,0.0
US National,Season onset,Bin,week,49,50,0.545929354765
US National,Season onset,Bin,week,50,51,0.409742601172
US National,Season onset,Bin,week,51,52,0.0376372873176
US National,Season onset,Bin,week,52,53,0.00131971779134
US National,Season onset,Bin,week,1,2,0.000186339640281
US National,Season onset,Bin,week,2,3,0.000982264620278
US National,Season onset,Bin,week,3,4,0.00132581966847
US National,Season onset,Bin,week,4,5,0.00106797323086
US National,Season onset,Bin,week,5,6,0.00101292451438
US National,Season onset,Bin,week,6,7,0.000434358975324
US National,Season onset,Bin,week,7,8,9.73378506893e-05
US National,Season onset,Bin,week,8,9,8.09089881835e-05
US National,Season onset,Bin,week,9,10,0.000109426090576
US National,Season onset,Bin,week,10,11,6.37367566817e-05
US National,Season onset,Bin,week,11,12,9.39879337337e-06
US National,Season onset,Bin,week,12,13,4.81083408643e-07
US National,Season onset,Bin,week,13,14,4.07697803934e-08
US National,Season onset,Bin,week,14,15,0.0
US National,Season onset,Bin,week,15,16,1.44959219177e-08
US National,Season onset,Bin,week,16,17,6.56846461894e-09
US National,Season onset,Bin,week,17,18,6.90821278889e-09
US National,Season onset,Bin,week,18,19,0.0
US National,Season onset,Bin,week,19,20,0.0
US National,Season onset,Bin,week,20,21,0.0
US National,Season onset,Bin,week,none,none,0.0
HHS Region 1,Season onset,Point,week,NA,NA,51
HHS Region 1,Season onset,Bin,week,40,41,0.0
HHS Region 1,Season onset,Bin,week,41,42,0.0
HHS Region 1,Season onset,Bin,week,42,43,0.0
HHS Region 1,Season onset,Bin,week,43,44,0.0
HHS Region 1,Season onset,Bin,week,44,45,0.0
HHS Region 1,Season onset,Bin,week,45,46,0.0
HHS Region 1,Season onset,Bin,week,46,47,0.0
HHS Region 1,Season onset,Bin,week,47,48,0.0
HHS Region 1,Season onset,Bin,week,48,49,0.0
HHS Region 1,Season onset,Bin,week,49,50,0.0708964972858
HHS Region 1,Season onset,Bin,week,50,51,0.130485743313
HHS Region 1,Season onset,Bin,week,51,52,0.239994818723
HHS Region 1,Season onset,Bin,week,52,53,0.097830455772
HHS Region 1,Season onset,Bin,week,1,2,0.0943459522399
HHS Region 1,Season onset,Bin,week,2,3,0.146841300833
HHS Region 1,Season onset,Bin,week,3,4,0.125626243898
HHS Region 1,Season onset,Bin,week,4,5,0.0395166035474
HHS Region 1,Season onset,Bin,week,5,6,0.0355297327929
HHS Region 1,Season onset,Bin,week,6,7,0.0131695515069
HHS Region 1,Season onset,Bin,week,7,8,0.00335890146529
HHS Region 1,Season onset,Bin,week,8,9,0.000910053481437
HHS Region 1,Season onset,Bin,week,9,10,0.00094115068722
HHS Region 1,Season onset,Bin,week,10,11,0.000407580384484
HHS Region 1,Season onset,Bin,week,11,12,0.000115227067357
HHS Region 1,Season onset,Bin,week,12,13,1.74450250087e-05
HHS Region 1,Season onset,Bin,week,13,14,1.03061950153e-05
HHS Region 1,Season onset,Bin,week,14,15,1.64185122256e-06
HHS Region 1,Season onset,Bin,week,15,16,4.86198569844e-07
HHS Region 1,Season onset,Bin,week,16,17,1.38913877098e-07
HHS Region 1,Season onset,Bin,week,17,18,1.68818947862e-07
HHS Region 1,Season onset,Bin,week,18,19,0.0
HHS Region 1,Season onset,Bin,week,19,20,0.0
HHS Region 1,Season onset,Bin,week,20,21,0.0
HHS Region 1,Season onset,Bin,week,none,none,0.0
HHS Region 2,Season onset,Point,week,NA,NA,47
HHS Region 2,Season onset,Bin,week,40,41,0.0
HHS Region 2,Season onset,Bin,week,41,42,0.0
HHS Region 2,Season onset,Bin,week,42,43,0.0
HHS Region 2,Season onset,Bin,week,43,44,0.0
HHS Region 2,Season onset,Bin,week,44,45,0.0
HHS Region 2,Season onset,Bin,week,45,46,0.0
HHS Region 2,Season onset,Bin,week,46,47,0.0
HHS Region 2,Season onset,Bin,week,47,48,0.9985784037
HHS Region 2,Season onset,Bin,week,48,49,0.0
HHS Region 2,Season onset,Bin,week,49,50,0.0
HHS Region 2,Season onset,Bin,week,50,51,0.000871440058949
HHS Region 2,Season onset,Bin,week,51,52,0.000121199670265
HHS Region 2,Season onset,Bin,week,52,53,4.39726899557e-05
HHS Region 2,Season onset,Bin,week,1,2,6.98467895559e-05
HHS Region 2,Season onset,Bin,week,2,3,0.000135518799231
HHS Region 2,Season onset,Bin,week,3,4,5.71030376705e-05
HHS Region 2,Season onset,Bin,week,4,5,4.46493773056e-05
HHS Region 2,Season onset,Bin,week,5,6,3.23933862463e-05
HHS Region 2,Season onset,Bin,week,6,7,1.98409472587e-05
HHS Region 2,Season onset,Bin,week,7,8,8.20401792106e-06
HHS Region 2,Season onset,Bin,week,8,9,6.35616839055e-06
HHS Region 2,Season onset,Bin,week,9,10,4.26155219145e-06
HHS Region 2,Season onset,Bin,week,10,11,3.41753128086e-06
HHS Region 2,Season onset,Bin,week,11,12,3.22137184115e-06
HHS Region 2,Season onset,Bin,week,12,13,0.0
HHS Region 2,Season onset,Bin,week,13,14,1.41309538693e-07
HHS Region 2,Season onset,Bin,week,14,15,2.95926247863e-08
HHS Region 2,Season onset,Bin,week,15,16,0.0
HHS Region 2,Season onset,Bin,week,16,17,0.0
HHS Region 2,Season onset,Bin,week,17,18,0.0
HHS Region 2,Season onset,Bin,week,18,19,0.0
HHS Region 2,Season onset,Bin,week,19,20,0.0
HHS Region 2,Season onset,Bin,week,20,21,0.0
HHS Region 2,Season onset,Bin,week,none,none,0.0
HHS Region 3,Season onset,Point,week,NA,NA,49
HHS Region 3,Season onset,Bin,week,40,41,0.0
HHS Region 3,Season onset,Bin,week,41,42,0.0
HHS Region 3,Season onset,Bin,week,42,43,0.0
HHS Region 3,Season onset,Bin,week,43,44,0.0
HHS Region 3,Season onset,Bin,week,44,45,0.0
HHS Region 3,Season onset,Bin,week,45,46,0.0
HHS Region 3,Season onset,Bin,week,46,47,0.0
HHS Region 3,Season onset,Bin,week,47,48,0.0
HHS Region 3,Season onset,Bin,week,48,49,0.0
HHS Region 3,Season onset,Bin,week,49,50,0.715451148629
HHS Region 3,Season onset,Bin,week,50,51,0.233069742116
HHS Region 3,Season onset,Bin,week,51,52,0.0443566449037
HHS Region 3,Season onset,Bin,week,52,53,0.00159882051829
HHS Region 3,Season onset,Bin,week,1,2,0.000550571258807
HHS Region 3,Season onset,Bin,week,2,3,0.00216433888289
HHS Region 3,Season onset,Bin,week,3,4,0.00135610083226
HHS Region 3,Season onset,Bin,week,4,5,0.000594292221637
HHS Region 3,Season onset,Bin,week,5,6,0.000231693857745
HHS Region 3,Season onset,Bin,week,6,7,0.000280360875313
HHS Region 3,Season onset,Bin,week,7,8,0.000206112041066
HHS Region 3,Season onset,Bin,week,8,9,6.07211916261e-05
HHS Region 3,Season onset,Bin,week,9,10,6.30329686424e-05
HHS Region 3,Season onset,Bin,week,10,11,8.31758542473e-06
HHS Region 3,Season onset,Bin,week,11,12,5.91916103148e-06
HHS Region 3,Season onset,Bin,week,12,13,1.3052461055e-06
