Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,1 wk ahead,Point,percent,NA,NA,1.9000000000000001
US National,1 wk ahead,Bin,percent,0.0,0.1,5.5503225553366065e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,8.240679221671598e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,1.974264222326383e-05
US National,1 wk ahead,Bin,percent,0.3,0.4,3.181616784786456e-05
US National,1 wk ahead,Bin,percent,0.4,0.5,7.38091266612173e-05
US National,1 wk ahead,Bin,percent,0.5,0.6,0.00022890803120390044
US National,1 wk ahead,Bin,percent,0.6,0.7,0.0003687299686134793
US National,1 wk ahead,Bin,percent,0.7,0.8,0.0006259612564463168
US National,1 wk ahead,Bin,percent,0.8,0.9,0.001058607318555005
US National,1 wk ahead,Bin,percent,0.9,1.0,0.001323875825619325
US National,1 wk ahead,Bin,percent,1.0,1.1,0.002766063204035163
US National,1 wk ahead,Bin,percent,1.1,1.2,0.006279472494497895
US National,1 wk ahead,Bin,percent,1.2,1.3,0.011501085362397134
US National,1 wk ahead,Bin,percent,1.3,1.4,0.02268979884684086
US National,1 wk ahead,Bin,percent,1.4,1.5,0.04024113016203046
US National,1 wk ahead,Bin,percent,1.5,1.6,0.055451459251344204
US National,1 wk ahead,Bin,percent,1.6,1.7,0.06559081003069878
US National,1 wk ahead,Bin,percent,1.7,1.8,0.07708761282265186
US National,1 wk ahead,Bin,percent,1.8,1.9,0.09749837405979633
US National,1 wk ahead,Bin,percent,1.9,2.0,0.10608294047415257
US National,1 wk ahead,Bin,percent,2.0,2.1,0.09123279713094234
US National,1 wk ahead,Bin,percent,2.1,2.2,0.07657586224377155
US National,1 wk ahead,Bin,percent,2.2,2.3,0.06735015287995338
US National,1 wk ahead,Bin,percent,2.3,2.4,0.06011107750236988
US National,1 wk ahead,Bin,percent,2.4,2.5,0.04877748340368271
US National,1 wk ahead,Bin,percent,2.5,2.6,0.03649004455655813
US National,1 wk ahead,Bin,percent,2.6,2.7,0.02955610118806362
US National,1 wk ahead,Bin,percent,2.7,2.8,0.02215821109712124
US National,1 wk ahead,Bin,percent,2.8,2.9,0.015694091096520424
US National,1 wk ahead,Bin,percent,2.9,3.0,0.012192064197733998
US National,1 wk ahead,Bin,percent,3.0,3.1,0.010478102718479931
US National,1 wk ahead,Bin,percent,3.1,3.2,0.008729411521926522
US National,1 wk ahead,Bin,percent,3.2,3.3,0.007398651447147131
US National,1 wk ahead,Bin,percent,3.3,3.4,0.00513293594121933
US National,1 wk ahead,Bin,percent,3.4,3.5,0.0023333561257459223
US National,1 wk ahead,Bin,percent,3.5,3.6,0.0014275019348133355
US National,1 wk ahead,Bin,percent,3.6,3.7,0.001542767626233399
US National,1 wk ahead,Bin,percent,3.7,3.8,0.0018006845202762634
US National,1 wk ahead,Bin,percent,3.8,3.9,0.0014734783544554375
US National,1 wk ahead,Bin,percent,3.9,4.0,0.0008095597295323388
US National,1 wk ahead,Bin,percent,4.0,4.1,0.00093849247059552
US National,1 wk ahead,Bin,percent,4.1,4.2,0.001231566973729059
US National,1 wk ahead,Bin,percent,4.2,4.3,0.0008588400960434229
US National,1 wk ahead,Bin,percent,4.3,4.4,0.000681043733493425
US National,1 wk ahead,Bin,percent,4.4,4.5,0.0006428401629818836
US National,1 wk ahead,Bin,percent,4.5,4.6,0.0003384504416317214
US National,1 wk ahead,Bin,percent,4.6,4.7,0.00017570976706338115
US National,1 wk ahead,Bin,percent,4.7,4.8,0.00010874580812014757
US National,1 wk ahead,Bin,percent,4.8,4.9,9.47854014157201e-05
US National,1 wk ahead,Bin,percent,4.9,5.0,0.00028304426496106316
US National,1 wk ahead,Bin,percent,5.0,5.1,0.00039326360638369806
US National,1 wk ahead,Bin,percent,5.1,5.2,0.0003328661259729415
US National,1 wk ahead,Bin,percent,5.2,5.3,0.00039850338725955226
US National,1 wk ahead,Bin,percent,5.3,5.4,0.00038619617180302157
US National,1 wk ahead,Bin,percent,5.4,5.5,0.00016005128873075594
US National,1 wk ahead,Bin,percent,5.5,5.6,4.6297947392304195e-05
US National,1 wk ahead,Bin,percent,5.6,5.7,0.0001536434774607187
US National,1 wk ahead,Bin,percent,5.7,5.8,0.0002835677241819212
US National,1 wk ahead,Bin,percent,5.8,5.9,0.00018909182972493002
US National,1 wk ahead,Bin,percent,5.9,6.0,3.907373184119934e-05
US National,1 wk ahead,Bin,percent,6.0,6.1,0.00031461934895560256
US National,1 wk ahead,Bin,percent,6.1,6.2,0.0006357185243359709
US National,1 wk ahead,Bin,percent,6.2,6.3,0.00034371257035559216
US National,1 wk ahead,Bin,percent,6.3,6.4,2.073322519891008e-05
US National,1 wk ahead,Bin,percent,6.4,6.5,1.799978983285655e-05
US National,1 wk ahead,Bin,percent,6.5,6.6,8.440090346084617e-05
US National,1 wk ahead,Bin,percent,6.6,6.7,0.00012921642496621644
US National,1 wk ahead,Bin,percent,6.7,6.8,6.468184898267283e-05
US National,1 wk ahead,Bin,percent,6.8,6.9,6.734379894623999e-06
US National,1 wk ahead,Bin,percent,6.9,7.0,4.903043134163454e-06
US National,1 wk ahead,Bin,percent,7.0,7.1,5.692096692655468e-06
US National,1 wk ahead,Bin,percent,7.1,7.2,4.971702594502858e-06
US National,1 wk ahead,Bin,percent,7.2,7.3,2.9892902659867104e-06
US National,1 wk ahead,Bin,percent,7.3,7.4,6.890523081892751e-06
US National,1 wk ahead,Bin,percent,7.4,7.5,1.2206300567640938e-05
US National,1 wk ahead,Bin,percent,7.5,7.6,9.775621947483161e-06
US National,1 wk ahead,Bin,percent,7.6,7.7,7.641308911843225e-06
US National,1 wk ahead,Bin,percent,7.7,7.8,7.740904493402923e-06
US National,1 wk ahead,Bin,percent,7.8,7.9,1.0409624792373506e-05
US National,1 wk ahead,Bin,percent,7.9,8.0,1.2374232142065011e-05
US National,1 wk ahead,Bin,percent,8.0,8.1,7.48614286294469e-06
US National,1 wk ahead,Bin,percent,8.1,8.2,3.6640917642216664e-06
US National,1 wk ahead,Bin,percent,8.2,8.3,9.472833994550456e-06
US National,1 wk ahead,Bin,percent,8.3,8.4,1.4971930056617566e-05
US National,1 wk ahead,Bin,percent,8.4,8.5,1.952779223302059e-05
US National,1 wk ahead,Bin,percent,8.5,8.6,2.5033351050751662e-05
US National,1 wk ahead,Bin,percent,8.6,8.7,1.5220457271425404e-05
US National,1 wk ahead,Bin,percent,8.7,8.8,4.365960592167539e-06
US National,1 wk ahead,Bin,percent,8.8,8.9,6.520319971059507e-06
US National,1 wk ahead,Bin,percent,8.9,9.0,1.0953357048038015e-05
US National,1 wk ahead,Bin,percent,9.0,9.1,9.60377519731992e-06
US National,1 wk ahead,Bin,percent,9.1,9.2,5.6729406878730515e-06
US National,1 wk ahead,Bin,percent,9.2,9.3,5.460837314785749e-06
US National,1 wk ahead,Bin,percent,9.3,9.4,5.377736783884757e-06
US National,1 wk ahead,Bin,percent,9.4,9.5,4.621087555278791e-06
US National,1 wk ahead,Bin,percent,9.5,9.6,3.963788685723557e-06
US National,1 wk ahead,Bin,percent,9.6,9.7,2.7557084649743047e-06
US National,1 wk ahead,Bin,percent,9.7,9.8,4.068639441356936e-06
US National,1 wk ahead,Bin,percent,9.8,9.9,6.092748378705437e-06
US National,1 wk ahead,Bin,percent,9.9,10.0,5.457169550027174e-06
US National,1 wk ahead,Bin,percent,10.0,10.1,7.503426388666412e-06
US National,1 wk ahead,Bin,percent,10.1,10.2,1.040493668824638e-05
US National,1 wk ahead,Bin,percent,10.2,10.3,7.855746048335277e-06
US National,1 wk ahead,Bin,percent,10.3,10.4,4.569190878100926e-06
US National,1 wk ahead,Bin,percent,10.4,10.5,4.915766567137325e-06
US National,1 wk ahead,Bin,percent,10.5,10.6,5.979975412628846e-06
US National,1 wk ahead,Bin,percent,10.6,10.7,6.834034707026149e-06
US National,1 wk ahead,Bin,percent,10.7,10.8,7.437308340740856e-06
US National,1 wk ahead,Bin,percent,10.8,10.9,5.9626783013300155e-06
