Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,1 wk ahead,Point,percent,NA,NA,3.2
US National,1 wk ahead,Bin,percent,0.0,0.1,2.3926319556721865e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,2.4146402211044915e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,2.9286301526099123e-06
US National,1 wk ahead,Bin,percent,0.3,0.4,4.296102645184874e-06
US National,1 wk ahead,Bin,percent,0.4,0.5,1.9502495092638125e-05
US National,1 wk ahead,Bin,percent,0.5,0.6,4.5777715172334865e-05
US National,1 wk ahead,Bin,percent,0.6,0.7,4.94941095894319e-05
US National,1 wk ahead,Bin,percent,0.7,0.8,6.954426226002397e-05
US National,1 wk ahead,Bin,percent,0.8,0.9,0.00010962104443024145
US National,1 wk ahead,Bin,percent,0.9,1.0,9.41641110330238e-05
US National,1 wk ahead,Bin,percent,1.0,1.1,8.90381052158773e-05
US National,1 wk ahead,Bin,percent,1.1,1.2,0.000114621540888038
US National,1 wk ahead,Bin,percent,1.2,1.3,0.00013492178186425008
US National,1 wk ahead,Bin,percent,1.3,1.4,0.0002119813270837767
US National,1 wk ahead,Bin,percent,1.4,1.5,0.0004235450214764569
US National,1 wk ahead,Bin,percent,1.5,1.6,0.0007213162825792097
US National,1 wk ahead,Bin,percent,1.6,1.7,0.001995357422856614
US National,1 wk ahead,Bin,percent,1.7,1.8,0.004862508925725706
US National,1 wk ahead,Bin,percent,1.8,1.9,0.007862769183702767
US National,1 wk ahead,Bin,percent,1.9,2.0,0.009584551909938455
US National,1 wk ahead,Bin,percent,2.0,2.1,0.010471312562003732
US National,1 wk ahead,Bin,percent,2.1,2.2,0.01199372299015522
US National,1 wk ahead,Bin,percent,2.2,2.3,0.01805162592791021
US National,1 wk ahead,Bin,percent,2.3,2.4,0.02752532879821956
US National,1 wk ahead,Bin,percent,2.4,2.5,0.032944561913609505
US National,1 wk ahead,Bin,percent,2.5,2.6,0.03951307013630867
