Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,1 wk ahead,Point,percent,NA,NA,3.2
US National,1 wk ahead,Bin,percent,0.0,0.1,3.016045809545176e-06
US National,1 wk ahead,Bin,percent,0.1,0.2,3.141478941870446e-06
US National,1 wk ahead,Bin,percent,0.2,0.3,3.9286938431359886e-06
US National,1 wk ahead,Bin,percent,0.3,0.4,5.720182116419892e-06
US National,1 wk ahead,Bin,percent,0.4,0.5,2.5094465740949087e-05
US National,1 wk ahead,Bin,percent,0.5,0.6,5.6115320944627456e-05
US National,1 wk ahead,Bin,percent,0.6,0.7,5.6994801525434013e-05
US National,1 wk ahead,Bin,percent,0.7,0.8,7.638864917680621e-05
US National,1 wk ahead,Bin,percent,0.8,0.9,0.00011652480407065013
US National,1 wk ahead,Bin,percent,0.9,1.0,9.269907513953513e-05
US National,1 wk ahead,Bin,percent,1.0,1.1,7.232576535898261e-05
US National,1 wk ahead,Bin,percent,1.1,1.2,8.525549128535204e-05
US National,1 wk ahead,Bin,percent,1.2,1.3,9.538363701722119e-05
US National,1 wk ahead,Bin,percent,1.3,1.4,0.0001473478996558697
US National,1 wk ahead,Bin,percent,1.4,1.5,0.0003004066056746524
US National,1 wk ahead,Bin,percent,1.5,1.6,0.0005116961510793772
US National,1 wk ahead,Bin,percent,1.6,1.7,0.001513401453848928
US National,1 wk ahead,Bin,percent,1.7,1.8,0.0038060928345657885
US National,1 wk ahead,Bin,percent,1.8,1.9,0.00601564662065357
US National,1 wk ahead,Bin,percent,1.9,2.0,0.007149471086449921
US National,1 wk ahead,Bin,percent,2.0,2.1,0.007942275260575116
US National,1 wk ahead,Bin,percent,2.1,2.2,0.009440538240596652
US National,1 wk ahead,Bin,percent,2.2,2.3,0.01411202340386808
US National,1 wk ahead,Bin,percent,2.3,2.4,0.022127717034891248
US National,1 wk ahead,Bin,percent,2.4,2.5,0.02839641598984599
US National,1 wk ahead,Bin,percent,2.5,2.6,0.034332624170929193
US National,1 wk ahead,Bin,percent,2.6,2.7,0.04331259522587061
US National,1 wk ahead,Bin,percent,2.7,2.8,0.04809731524437666
US National,1 wk ahead,Bin,percent,2.8,2.9,0.04511439427733421
US National,1 wk ahead,Bin,percent,2.9,3.0,0.04365668259561062
US National,1 wk ahead,Bin,percent,3.0,3.1,0.046942347660660744
US National,1 wk ahead,Bin,percent,3.1,3.2,0.05248393677175045
US National,1 wk ahead,Bin,percent,3.2,3.3,0.05624850559979677
US National,1 wk ahead,Bin,percent,3.3,3.4,0.055466667748987675
US National,1 wk ahead,Bin,percent,3.4,3.5,0.05359882581979036
US National,1 wk ahead,Bin,percent,3.5,3.6,0.05134589038789272
US National,1 wk ahead,Bin,percent,3.6,3.7,0.05387413315474987
US National,1 wk ahead,Bin,percent,3.7,3.8,0.05026292009279132
US National,1 wk ahead,Bin,percent,3.8,3.9,0.0349431955255568
US National,1 wk ahead,Bin,percent,3.9,4.0,0.02933988580480218
US National,1 wk ahead,Bin,percent,4.0,4.1,0.030222402419894934
US National,1 wk ahead,Bin,percent,4.1,4.2,0.025003192014992237
US National,1 wk ahead,Bin,percent,4.2,4.3,0.021216674707829952
US National,1 wk ahead,Bin,percent,4.3,4.4,0.018726486945524812
US National,1 wk ahead,Bin,percent,4.4,4.5,0.012716386932879686
US National,1 wk ahead,Bin,percent,4.5,4.6,0.009907650761306286
US National,1 wk ahead,Bin,percent,4.6,4.7,0.010102616623044014
US National,1 wk ahead,Bin,percent,4.7,4.8,0.007140069297747687
US National,1 wk ahead,Bin,percent,4.8,4.9,0.00517460034461692
US National,1 wk ahead,Bin,percent,4.9,5.0,0.006005255650961772
US National,1 wk ahead,Bin,percent,5.0,5.1,0.004566421790514141
US National,1 wk ahead,Bin,percent,5.1,5.2,0.004015132202766836
US National,1 wk ahead,Bin,percent,5.2,5.3,0.0053241190616972744
US National,1 wk ahead,Bin,percent,5.3,5.4,0.003956138825742528
US National,1 wk ahead,Bin,percent,5.4,5.5,0.002151303633581847
US National,1 wk ahead,Bin,percent,5.5,5.6,0.0017774646694306284
US National,1 wk ahead,Bin,percent,5.6,5.7,0.002866328926756978
US National,1 wk ahead,Bin,percent,5.7,5.8,0.004038670915178955
US National,1 wk ahead,Bin,percent,5.8,5.9,0.002651743066962809
US National,1 wk ahead,Bin,percent,5.9,6.0,0.0009800505067687482
US National,1 wk ahead,Bin,percent,6.0,6.1,0.001496847136877477
US National,1 wk ahead,Bin,percent,6.1,6.2,0.0027725407562684268
US National,1 wk ahead,Bin,percent,6.2,6.3,0.0023188478444353677
US National,1 wk ahead,Bin,percent,6.3,6.4,0.0008804763783700765
US National,1 wk ahead,Bin,percent,6.4,6.5,0.0009302488833782262
US National,1 wk ahead,Bin,percent,6.5,6.6,0.0023583274305565283
US National,1 wk ahead,Bin,percent,6.6,6.7,0.00280264180037193
US National,1 wk ahead,Bin,percent,6.7,6.8,0.0013173520565032961
US National,1 wk ahead,Bin,percent,6.8,6.9,0.00016571653577557302
US National,1 wk ahead,Bin,percent,6.9,7.0,0.0002451800428389106
US National,1 wk ahead,Bin,percent,7.0,7.1,0.00046313402890518773
US National,1 wk ahead,Bin,percent,7.1,7.2,0.0003383126640983392
US National,1 wk ahead,Bin,percent,7.2,7.3,0.00017664647566562053
US National,1 wk ahead,Bin,percent,7.3,7.4,0.00036381557583808894
US National,1 wk ahead,Bin,percent,7.4,7.5,0.0005333419607040923
US National,1 wk ahead,Bin,percent,7.5,7.6,0.0002948650023881783
US National,1 wk ahead,Bin,percent,7.6,7.7,9.521793015210278e-05
US National,1 wk ahead,Bin,percent,7.7,7.8,0.0001629514663363807
US National,1 wk ahead,Bin,percent,7.8,7.9,0.0002738926596066449
US National,1 wk ahead,Bin,percent,7.9,8.0,0.00026505309506319463
US National,1 wk ahead,Bin,percent,8.0,8.1,0.00015089727457962
US National,1 wk ahead,Bin,percent,8.1,8.2,6.888856114528608e-05
US National,1 wk ahead,Bin,percent,8.2,8.3,6.438319906010292e-05
US National,1 wk ahead,Bin,percent,8.3,8.4,8.217017546030547e-05
US National,1 wk ahead,Bin,percent,8.4,8.5,0.00019001722716893707
US National,1 wk ahead,Bin,percent,8.5,8.6,0.00030970391378559725
US National,1 wk ahead,Bin,percent,8.6,8.7,0.00018691568038775588
US National,1 wk ahead,Bin,percent,8.7,8.8,8.326065017172368e-05
US National,1 wk ahead,Bin,percent,8.8,8.9,0.00010138152720173821
US National,1 wk ahead,Bin,percent,8.9,9.0,6.878349836370035e-05
US National,1 wk ahead,Bin,percent,9.0,9.1,5.355887560654082e-05
US National,1 wk ahead,Bin,percent,9.1,9.2,7.03912858170952e-05
US National,1 wk ahead,Bin,percent,9.2,9.3,5.810380480397726e-05
US National,1 wk ahead,Bin,percent,9.3,9.4,3.862395124087925e-05
US National,1 wk ahead,Bin,percent,9.4,9.5,2.7648672130453637e-05
US National,1 wk ahead,Bin,percent,9.5,9.6,2.863157487809076e-05
US National,1 wk ahead,Bin,percent,9.6,9.7,4.487666365093901e-05
US National,1 wk ahead,Bin,percent,9.7,9.8,3.8260156998148886e-05
US National,1 wk ahead,Bin,percent,9.8,9.9,1.6787532700845986e-05
US National,1 wk ahead,Bin,percent,9.9,10.0,4.7881986233733195e-06
US National,1 wk ahead,Bin,percent,10.0,10.1,3.1516589444890992e-06
US National,1 wk ahead,Bin,percent,10.1,10.2,1.3233650179245158e-05
US National,1 wk ahead,Bin,percent,10.2,10.3,2.1906505708102486e-05
US National,1 wk ahead,Bin,percent,10.3,10.4,1.625228856028116e-05
US National,1 wk ahead,Bin,percent,10.4,10.5,7.901764192297378e-06
US National,1 wk ahead,Bin,percent,10.5,10.6,3.301337130778848e-06
US National,1 wk ahead,Bin,percent,10.6,10.7,5.837531531938111e-06
US National,1 wk ahead,Bin,percent,10.7,10.8,1.0816719253625706e-05
US National,1 wk ahead,Bin,percent,10.8,10.9,6.3673084866877625e-06
US National,1 wk ahead,Bin,percent,10.9,11.0,1.6622186365111702e-06
US National,1 wk ahead,Bin,percent,11.0,11.1,1.9477515508015127e-05
US National,1 wk ahead,Bin,percent,11.1,11.2,3.717981576301099e-05
US National,1 wk ahead,Bin,percent,11.2,11.3,1.971813247791943e-05
US National,1 wk ahead,Bin,percent,11.3,11.4,3.797863971044534e-05
US National,1 wk ahead,Bin,percent,11.4,11.5,7.282322647483852e-05
US National,1 wk ahead,Bin,percent,11.5,11.6,3.682385610659367e-05
US National,1 wk ahead,Bin,percent,11.6,11.7,1.702997195707212e-06
US National,1 wk ahead,Bin,percent,11.7,11.8,1.8013906526448409e-06
US National,1 wk ahead,Bin,percent,11.8,11.9,1.534728568231003e-06
US National,1 wk ahead,Bin,percent,11.9,12.0,1.3550036754850225e-06
US National,1 wk ahead,Bin,percent,12.0,12.1,1.0584498824073307e-06
US National,1 wk ahead,Bin,percent,12.1,12.2,1.1746600563355969e-06
US National,1 wk ahead,Bin,percent,12.2,12.3,1.6172850223483692e-06
US National,1 wk ahead,Bin,percent,12.3,12.4,1.2710643488844653e-06
