Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,1 wk ahead,Point,percent,NA,NA,1.2000000000000002
US National,1 wk ahead,Bin,percent,0.0,0.1,1.2378892506603734e-05
US National,1 wk ahead,Bin,percent,0.1,0.2,1.8322334199183388e-05
US National,1 wk ahead,Bin,percent,0.2,0.3,4.443920465746487e-05
US National,1 wk ahead,Bin,percent,0.3,0.4,0.00010790465057652909
US National,1 wk ahead,Bin,percent,0.4,0.5,0.000337898080033483
US National,1 wk ahead,Bin,percent,0.5,0.6,0.001618988622794859
US National,1 wk ahead,Bin,percent,0.6,0.7,0.004518906745943241
US National,1 wk ahead,Bin,percent,0.7,0.8,0.011675263405777514
US National,1 wk ahead,Bin,percent,0.8,0.9,0.03753651911392808
US National,1 wk ahead,Bin,percent,0.9,1.0,0.07300356589257717
US National,1 wk ahead,Bin,percent,1.0,1.1,0.11561577022075653
US National,1 wk ahead,Bin,percent,1.1,1.2,0.17663277871906757
US National,1 wk ahead,Bin,percent,1.2,1.3,0.198578093200922
US National,1 wk ahead,Bin,percent,1.3,1.4,0.15354342386126518
US National,1 wk ahead,Bin,percent,1.4,1.5,0.0904426733031869
US National,1 wk ahead,Bin,percent,1.5,1.6,0.04502951633185148
US National,1 wk ahead,Bin,percent,1.6,1.7,0.02604945795610547
US National,1 wk ahead,Bin,percent,1.7,1.8,0.0208871946670115
US National,1 wk ahead,Bin,percent,1.8,1.9,0.014413823373615743
US National,1 wk ahead,Bin,percent,1.9,2.0,0.007790017174556852
US National,1 wk ahead,Bin,percent,2.0,2.1,0.004707653075456619
US National,1 wk ahead,Bin,percent,2.1,2.2,0.0035863799857906997
US National,1 wk ahead,Bin,percent,2.2,2.3,0.0029163077706471086
US National,1 wk ahead,Bin,percent,2.3,2.4,0.00206555868498981
US National,1 wk ahead,Bin,percent,2.4,2.5,0.0012796618393622339
US National,1 wk ahead,Bin,percent,2.5,2.6,0.0010721122089307755
US National,1 wk ahead,Bin,percent,2.6,2.7,0.0010300635185558349
US National,1 wk ahead,Bin,percent,2.7,2.8,0.0008608390053268522
US National,1 wk ahead,Bin,percent,2.8,2.9,0.0005963706971670035
US National,1 wk ahead,Bin,percent,2.9,3.0,0.00034341295395279303
US National,1 wk ahead,Bin,percent,3.0,3.1,0.00031449016933038365
US National,1 wk ahead,Bin,percent,3.1,3.2,0.0002981019097205717
US National,1 wk ahead,Bin,percent,3.2,3.3,0.0005500424249476055
US National,1 wk ahead,Bin,percent,3.3,3.4,0.0006885869181587623
US National,1 wk ahead,Bin,percent,3.4,3.5,0.0002993656630678743
US National,1 wk ahead,Bin,percent,3.5,3.6,3.239110947106383e-05
US National,1 wk ahead,Bin,percent,3.6,3.7,2.3099849386198915e-05
US National,1 wk ahead,Bin,percent,3.7,3.8,2.3562092110296362e-05
US National,1 wk ahead,Bin,percent,3.8,3.9,3.2928518294284004e-05
US National,1 wk ahead,Bin,percent,3.9,4.0,2.354021262362949e-05
US National,1 wk ahead,Bin,percent,4.0,4.1,3.659830258584407e-05
US National,1 wk ahead,Bin,percent,4.1,4.2,6.020194268785417e-05
US National,1 wk ahead,Bin,percent,4.2,4.3,3.944942454836565e-05
US National,1 wk ahead,Bin,percent,4.3,4.4,1.6919373138080118e-05
US National,1 wk ahead,Bin,percent,4.4,4.5,1.569284086144762e-05
US National,1 wk ahead,Bin,percent,4.5,4.6,1.3650119626618107e-05
US National,1 wk ahead,Bin,percent,4.6,4.7,1.1330293091305066e-05
US National,1 wk ahead,Bin,percent,4.7,4.8,7.0665577140971445e-06
US National,1 wk ahead,Bin,percent,4.8,4.9,5.857344149262644e-06
US National,1 wk ahead,Bin,percent,4.9,5.0,3.440286866407405e-05
US National,1 wk ahead,Bin,percent,5.0,5.1,5.966613298369339e-05
US National,1 wk ahead,Bin,percent,5.1,5.2,3.7850638364034246e-05
US National,1 wk ahead,Bin,percent,5.2,5.3,4.7065371973076246e-05
US National,1 wk ahead,Bin,percent,5.3,5.4,7.099869628746092e-05
US National,1 wk ahead,Bin,percent,5.4,5.5,3.516944070725004e-05
US National,1 wk ahead,Bin,percent,5.5,5.6,5.122993115946883e-06
US National,1 wk ahead,Bin,percent,5.6,5.7,1.0014765848609386e-05
US National,1 wk ahead,Bin,percent,5.7,5.8,1.559012230245571e-05
US National,1 wk ahead,Bin,percent,5.8,5.9,1.1352522733432126e-05
US National,1 wk ahead,Bin,percent,5.9,6.0,5.122510003729985e-06
US National,1 wk ahead,Bin,percent,6.0,6.1,2.6641438012120485e-05
US National,1 wk ahead,Bin,percent,6.1,6.2,4.950444457563208e-05
US National,1 wk ahead,Bin,percent,6.2,6.3,2.5891150585266594e-05
US National,1 wk ahead,Bin,percent,6.3,6.4,1.9581204355745285e-06
US National,1 wk ahead,Bin,percent,6.4,6.5,2.9413060929073254e-06
US National,1 wk ahead,Bin,percent,6.5,6.6,6.620601823215111e-06
US National,1 wk ahead,Bin,percent,6.6,6.7,8.556083173516527e-06
US National,1 wk ahead,Bin,percent,6.7,6.8,5.523421862108081e-06
US National,1 wk ahead,Bin,percent,6.8,6.9,3.210942907116987e-06
US National,1 wk ahead,Bin,percent,6.9,7.0,2.941692770264126e-06
US National,1 wk ahead,Bin,percent,7.0,7.1,2.3882183768364484e-06
US National,1 wk ahead,Bin,percent,7.1,7.2,2.361453397270452e-06
US National,1 wk ahead,Bin,percent,7.2,7.3,1.588681865172248e-06
US National,1 wk ahead,Bin,percent,7.3,7.4,8.781524556411568e-07
US National,1 wk ahead,Bin,percent,7.4,7.5,4.867192668456254e-06
US National,1 wk ahead,Bin,percent,7.5,7.6,1.1272467617118309e-05
US National,1 wk ahead,Bin,percent,7.6,7.7,1.1861129337376042e-05
US National,1 wk ahead,Bin,percent,7.7,7.8,7.026853324987315e-06
US National,1 wk ahead,Bin,percent,7.8,7.9,2.8859257099611572e-06
US National,1 wk ahead,Bin,percent,7.9,8.0,1.969119182376744e-06
US National,1 wk ahead,Bin,percent,8.0,8.1,2.4308542947437672e-06
US National,1 wk ahead,Bin,percent,8.1,8.2,3.6585353200280224e-06
US National,1 wk ahead,Bin,percent,8.2,8.3,1.375149321347635e-05
US National,1 wk ahead,Bin,percent,8.3,8.4,2.2476047661257326e-05
US National,1 wk ahead,Bin,percent,8.4,8.5,1.4119815659796588e-05
US National,1 wk ahead,Bin,percent,8.5,8.6,5.951510615886946e-06
US National,1 wk ahead,Bin,percent,8.6,8.7,5.3445485264091985e-06
US National,1 wk ahead,Bin,percent,8.7,8.8,4.171880277681339e-06
US National,1 wk ahead,Bin,percent,8.8,8.9,4.299596980672504e-06
US National,1 wk ahead,Bin,percent,8.9,9.0,6.4507696606597165e-06
US National,1 wk ahead,Bin,percent,9.0,9.1,6.589851352600817e-06
US National,1 wk ahead,Bin,percent,9.1,9.2,7.378809982583334e-06
US National,1 wk ahead,Bin,percent,9.2,9.3,9.585201183881509e-06
US National,1 wk ahead,Bin,percent,9.3,9.4,6.2749679159423985e-06
US National,1 wk ahead,Bin,percent,9.4,9.5,7.361401770822339e-06
US National,1 wk ahead,Bin,percent,9.5,9.6,1.11225300543083e-05
US National,1 wk ahead,Bin,percent,9.6,9.7,5.651348203628005e-06
US National,1 wk ahead,Bin,percent,9.7,9.8,2.1159336256459937e-06
US National,1 wk ahead,Bin,percent,9.8,9.9,4.233673564613127e-06
US National,1 wk ahead,Bin,percent,9.9,10.0,7.75401383634744e-06
US National,1 wk ahead,Bin,percent,10.0,10.1,1.404845784236386e-05
US National,1 wk ahead,Bin,percent,10.1,10.2,1.5621879128957517e-05
US National,1 wk ahead,Bin,percent,10.2,10.3,8.850634714008265e-06
US National,1 wk ahead,Bin,percent,10.3,10.4,4.433523656643956e-06
US National,1 wk ahead,Bin,percent,10.4,10.5,4.958326169912652e-05
US National,1 wk ahead,Bin,percent,10.5,10.6,9.417090620900126e-05
US National,1 wk ahead,Bin,percent,10.6,10.7,5.337402194527386e-05
US National,1 wk ahead,Bin,percent,10.7,10.8,1.4590052501262107e-05
US National,1 wk ahead,Bin,percent,10.8,10.9,1.3579521009887685e-05
US National,1 wk ahead,Bin,percent,10.9,11.0,9.833224567046273e-06
US National,1 wk ahead,Bin,percent,11.0,11.1,6.926187893441238e-06
US National,1 wk ahead,Bin,percent,11.1,11.2,4.983580311090918e-06
US National,1 wk ahead,Bin,percent,11.2,11.3,7.497883984797227e-06
US National,1 wk ahead,Bin,percent,11.3,11.4,9.284806310461136e-06
US National,1 wk ahead,Bin,percent,11.4,11.5,7.114799132068584e-06
US National,1 wk ahead,Bin,percent,11.5,11.6,5.335954767815565e-06
US National,1 wk ahead,Bin,percent,11.6,11.7,8.514675982951303e-06
US National,1 wk ahead,Bin,percent,11.7,11.8,1.3803358172026492e-05
US National,1 wk ahead,Bin,percent,11.8,11.9,1.1046310703477502e-05
US National,1 wk ahead,Bin,percent,11.9,12.0,4.598037094183383e-06
US National,1 wk ahead,Bin,percent,12.0,12.1,4.296438703477179e-06
US National,1 wk ahead,Bin,percent,12.1,12.2,6.921846079421812e-06
US National,1 wk ahead,Bin,percent,12.2,12.3,6.4510636548220646e-06
US National,1 wk ahead,Bin,percent,12.3,12.4,1.487548240675096e-05
US National,1 wk ahead,Bin,percent,12.4,12.5,2.4456411551909696e-05
US National,1 wk ahead,Bin,percent,12.5,12.6,1.64107605087338e-05
US National,1 wk ahead,Bin,percent,12.6,12.7,1.0937279398604005e-05
US National,1 wk ahead,Bin,percent,12.7,12.8,1.5036093600429012e-05
US National,1 wk ahead,Bin,percent,12.8,12.9,2.1944640366200474e-05
US National,1 wk ahead,Bin,percent,12.9,13.0,2.532016901568568e-05
US National,1 wk ahead,Bin,percent,13.0,100.0,1.5041363894852113e-05
HHS Region 1,1 wk ahead,Point,percent,NA,NA,0.7000000000000001
HHS Region 1,1 wk ahead,Bin,percent,0.0,0.1,0.001970156328752637
HHS Region 1,1 wk ahead,Bin,percent,0.1,0.2,0.0060536579694598905
HHS Region 1,1 wk ahead,Bin,percent,0.2,0.3,0.01886215596459806
HHS Region 1,1 wk ahead,Bin,percent,0.3,0.4,0.043264476116746664
HHS Region 1,1 wk ahead,Bin,percent,0.4,0.5,0.08824285957962275
HHS Region 1,1 wk ahead,Bin,percent,0.5,0.6,0.13686508685350418
HHS Region 1,1 wk ahead,Bin,percent,0.6,0.7,0.1681322082877159
HHS Region 1,1 wk ahead,Bin,percent,0.7,0.8,0.18285760283470154
HHS Region 1,1 wk ahead,Bin,percent,0.8,0.9,0.15121494978666306
HHS Region 1,1 wk ahead,Bin,percent,0.9,1.0,0.09084982797503471
HHS Region 1,1 wk ahead,Bin,percent,1.0,1.1,0.04833699204027653
HHS Region 1,1 wk ahead,Bin,percent,1.1,1.2,0.021646860986948017
HHS Region 1,1 wk ahead,Bin,percent,1.2,1.3,0.009807331720367074
HHS Region 1,1 wk ahead,Bin,percent,1.3,1.4,0.007406509015709162
HHS Region 1,1 wk ahead,Bin,percent,1.4,1.5,0.0049055321724154055
HHS Region 1,1 wk ahead,Bin,percent,1.5,1.6,0.0029239035793580115
HHS Region 1,1 wk ahead,Bin,percent,1.6,1.7,0.0019813846447505057
HHS Region 1,1 wk ahead,Bin,percent,1.7,1.8,0.0019261066045146435
HHS Region 1,1 wk ahead,Bin,percent,1.8,1.9,0.0016011928382795304
HHS Region 1,1 wk ahead,Bin,percent,1.9,2.0,0.0008983518855529838
HHS Region 1,1 wk ahead,Bin,percent,2.0,2.1,0.0004941620427416638
HHS Region 1,1 wk ahead,Bin,percent,2.1,2.2,0.000376545332983369
HHS Region 1,1 wk ahead,Bin,percent,2.2,2.3,0.00026155512205150444
HHS Region 1,1 wk ahead,Bin,percent,2.3,2.4,0.00014613819621445145
HHS Region 1,1 wk ahead,Bin,percent,2.4,2.5,0.00022974637067818546
